cell,row,column,crate,slot,chan,bin,txfiber,txch,rxrocid,rxfiber,rxch
884,37,13,SBS_ECALVTP4_ROCID,17,8,24,3,11,SBS_ECALVTP5_ROCID,1,11
885,37,14,SBS_ECALVTP4_ROCID,17,9,24,3,12,SBS_ECALVTP5_ROCID,1,12
886,37,15,SBS_ECALVTP4_ROCID,17,10,25,3,13,SBS_ECALVTP5_ROCID,1,13
887,37,16,SBS_ECALVTP4_ROCID,17,11,25,3,14,SBS_ECALVTP5_ROCID,1,14
888,37,17,SBS_ECALVTP4_ROCID,17,12,25,3,15,SBS_ECALVTP5_ROCID,1,15
889,37,18,SBS_ECALVTP4_ROCID,17,13,26,3,16,SBS_ECALVTP5_ROCID,1,16
890,37,19,SBS_ECALVTP4_ROCID,17,14,26,3,17,SBS_ECALVTP5_ROCID,1,17
891,37,20,SBS_ECALVTP4_ROCID,17,15,26,3,18,SBS_ECALVTP5_ROCID,1,18
892,37,21,SBS_ECALVTP4_ROCID,18,0,27,3,19,SBS_ECALVTP5_ROCID,1,19
893,37,22,SBS_ECALVTP4_ROCID,18,1,27,3,20,SBS_ECALVTP5_ROCID,1,20
894,37,23,SBS_ECALVTP4_ROCID,18,2,27,3,21,SBS_ECALVTP5_ROCID,1,21
895,37,24,SBS_ECALVTP4_ROCID,18,3,28,3,22,SBS_ECALVTP5_ROCID,1,22
896,37,25,SBS_ECALVTP4_ROCID,18,4,28,3,23,SBS_ECALVTP5_ROCID,1,23
897,37,26,SBS_ECALVTP4_ROCID,18,5,28,3,24,SBS_ECALVTP5_ROCID,1,24
898,37,27,SBS_ECALVTP4_ROCID,18,6,29,3,25,SBS_ECALVTP5_ROCID,1,25
899,37,28,SBS_ECALVTP4_ROCID,18,7,29,3,26,SBS_ECALVTP5_ROCID,1,26
900,38,2,SBS_ECALVTP4_ROCID,18,8,20,3,27,SBS_ECALVTP5_ROCID,1,27
901,38,3,SBS_ECALVTP4_ROCID,18,9,21,3,28,SBS_ECALVTP5_ROCID,1,28
902,38,4,SBS_ECALVTP4_ROCID,18,10,21,3,29,SBS_ECALVTP5_ROCID,1,29
903,38,5,SBS_ECALVTP4_ROCID,18,11,21,3,30,SBS_ECALVTP5_ROCID,1,30
904,38,6,SBS_ECALVTP4_ROCID,18,12,22,3,31,SBS_ECALVTP5_ROCID,1,31
905,38,7,SBS_ECALVTP4_ROCID,18,13,22,4,0,SBS_ECALVTP5_ROCID,2,0
906,38,8,SBS_ECALVTP4_ROCID,18,14,22,4,1,SBS_ECALVTP5_ROCID,2,1
907,38,9,SBS_ECALVTP4_ROCID,18,15,23,4,2,SBS_ECALVTP5_ROCID,2,2
908,38,10,SBS_ECALVTP4_ROCID,19,0,23,4,3,SBS_ECALVTP5_ROCID,2,3
909,38,11,SBS_ECALVTP4_ROCID,19,1,23,4,4,SBS_ECALVTP5_ROCID,2,4
910,38,12,SBS_ECALVTP4_ROCID,19,2,24,4,5,SBS_ECALVTP5_ROCID,2,5
911,38,13,SBS_ECALVTP4_ROCID,19,3,24,4,6,SBS_ECALVTP5_ROCID,2,6
912,38,14,SBS_ECALVTP4_ROCID,19,4,24,4,7,SBS_ECALVTP5_ROCID,2,7
913,38,15,SBS_ECALVTP4_ROCID,19,5,25,4,8,SBS_ECALVTP5_ROCID,2,8
914,38,16,SBS_ECALVTP4_ROCID,19,6,25,4,9,SBS_ECALVTP5_ROCID,2,9
915,38,17,SBS_ECALVTP4_ROCID,19,7,25,4,10,SBS_ECALVTP5_ROCID,2,10
916,38,18,SBS_ECALVTP4_ROCID,19,8,26,4,11,SBS_ECALVTP5_ROCID,2,11
917,38,19,SBS_ECALVTP4_ROCID,19,9,26,4,12,SBS_ECALVTP5_ROCID,2,12
918,38,20,SBS_ECALVTP4_ROCID,19,10,26,4,13,SBS_ECALVTP5_ROCID,2,13
919,38,21,SBS_ECALVTP4_ROCID,19,11,27,4,14,SBS_ECALVTP5_ROCID,2,14
920,38,22,SBS_ECALVTP4_ROCID,19,12,27,4,15,SBS_ECALVTP5_ROCID,2,15
921,38,23,SBS_ECALVTP4_ROCID,19,13,27,4,16,SBS_ECALVTP5_ROCID,2,16
922,38,24,SBS_ECALVTP4_ROCID,19,14,28,4,17,SBS_ECALVTP5_ROCID,2,17
923,38,25,SBS_ECALVTP4_ROCID,19,15,28,4,18,SBS_ECALVTP5_ROCID,2,18
924,38,26,SBS_ECALVTP4_ROCID,20,0,28,4,19,SBS_ECALVTP5_ROCID,2,19
925,38,27,SBS_ECALVTP4_ROCID,20,1,29,4,20,SBS_ECALVTP5_ROCID,2,20
926,38,28,SBS_ECALVTP4_ROCID,20,2,29,4,21,SBS_ECALVTP5_ROCID,2,21
927,39,2,SBS_ECALVTP5_ROCID,3,0,0,1,0,SBS_ECALVTP4_ROCID,3,0
928,39,3,SBS_ECALVTP5_ROCID,3,1,1,1,1,SBS_ECALVTP4_ROCID,3,1
929,39,4,SBS_ECALVTP5_ROCID,3,2,1,1,2,SBS_ECALVTP4_ROCID,3,2
930,39,5,SBS_ECALVTP5_ROCID,3,3,1,1,3,SBS_ECALVTP4_ROCID,3,3
931,39,6,SBS_ECALVTP5_ROCID,3,4,2,1,4,SBS_ECALVTP4_ROCID,3,4
932,39,7,SBS_ECALVTP5_ROCID,3,5,2,1,5,SBS_ECALVTP4_ROCID,3,5
933,39,8,SBS_ECALVTP5_ROCID,3,6,2,1,6,SBS_ECALVTP4_ROCID,3,6
934,39,9,SBS_ECALVTP5_ROCID,3,7,3,1,7,SBS_ECALVTP4_ROCID,3,7
935,39,10,SBS_ECALVTP5_ROCID,3,8,3,1,8,SBS_ECALVTP4_ROCID,3,8
936,39,11,SBS_ECALVTP5_ROCID,3,9,3,1,9,SBS_ECALVTP4_ROCID,3,9
937,39,12,SBS_ECALVTP5_ROCID,3,10,4,1,10,SBS_ECALVTP4_ROCID,3,10
938,39,13,SBS_ECALVTP5_ROCID,3,11,4,1,11,SBS_ECALVTP4_ROCID,3,11
939,39,14,SBS_ECALVTP5_ROCID,3,12,4,1,12,SBS_ECALVTP4_ROCID,3,12
940,39,15,SBS_ECALVTP5_ROCID,3,13,5,1,13,SBS_ECALVTP4_ROCID,3,13
941,39,16,SBS_ECALVTP5_ROCID,3,14,5,1,14,SBS_ECALVTP4_ROCID,3,14
942,39,17,SBS_ECALVTP5_ROCID,3,15,5,1,15,SBS_ECALVTP4_ROCID,3,15
943,39,18,SBS_ECALVTP5_ROCID,4,0,6,1,16,SBS_ECALVTP4_ROCID,3,16
944,39,19,SBS_ECALVTP5_ROCID,4,1,6,1,17,SBS_ECALVTP4_ROCID,3,17
945,39,20,SBS_ECALVTP5_ROCID,4,2,6,1,18,SBS_ECALVTP4_ROCID,3,18
946,39,21,SBS_ECALVTP5_ROCID,4,3,7,1,19,SBS_ECALVTP4_ROCID,3,19
947,39,22,SBS_ECALVTP5_ROCID,4,4,7,1,20,SBS_ECALVTP4_ROCID,3,20
948,39,23,SBS_ECALVTP5_ROCID,4,5,7,1,21,SBS_ECALVTP4_ROCID,3,21
949,39,24,SBS_ECALVTP5_ROCID,4,6,8,1,22,SBS_ECALVTP4_ROCID,3,22
950,39,25,SBS_ECALVTP5_ROCID,4,7,8,1,23,SBS_ECALVTP4_ROCID,3,23
951,39,26,SBS_ECALVTP5_ROCID,4,8,8,1,24,SBS_ECALVTP4_ROCID,3,24
952,39,27,SBS_ECALVTP5_ROCID,4,9,9,1,25,SBS_ECALVTP4_ROCID,3,25
953,39,28,SBS_ECALVTP5_ROCID,4,10,9,1,26,SBS_ECALVTP4_ROCID,3,26
954,40,2,SBS_ECALVTP5_ROCID,4,11,0,1,27,SBS_ECALVTP4_ROCID,3,27
955,40,3,SBS_ECALVTP5_ROCID,4,12,1,1,28,SBS_ECALVTP4_ROCID,3,28
956,40,4,SBS_ECALVTP5_ROCID,4,13,1,1,29,SBS_ECALVTP4_ROCID,3,29
957,40,5,SBS_ECALVTP5_ROCID,4,14,1,1,30,SBS_ECALVTP4_ROCID,3,30
958,40,6,SBS_ECALVTP5_ROCID,4,15,2,1,31,SBS_ECALVTP4_ROCID,3,31
959,40,7,SBS_ECALVTP5_ROCID,5,0,2,2,0,SBS_ECALVTP4_ROCID,4,0
960,40,8,SBS_ECALVTP5_ROCID,5,1,2,2,1,SBS_ECALVTP4_ROCID,4,1
961,40,9,SBS_ECALVTP5_ROCID,5,2,3,2,2,SBS_ECALVTP4_ROCID,4,2
962,40,10,SBS_ECALVTP5_ROCID,5,3,3,2,3,SBS_ECALVTP4_ROCID,4,3
963,40,11,SBS_ECALVTP5_ROCID,5,4,3,2,4,SBS_ECALVTP4_ROCID,4,4
964,40,12,SBS_ECALVTP5_ROCID,5,5,4,2,5,SBS_ECALVTP4_ROCID,4,5
965,40,13,SBS_ECALVTP5_ROCID,5,6,4,2,6,SBS_ECALVTP4_ROCID,4,6
966,40,14,SBS_ECALVTP5_ROCID,5,7,4,2,7,SBS_ECALVTP4_ROCID,4,7
967,40,15,SBS_ECALVTP5_ROCID,5,8,5,2,8,SBS_ECALVTP4_ROCID,4,8
968,40,16,SBS_ECALVTP5_ROCID,5,9,5,2,9,SBS_ECALVTP4_ROCID,4,9
969,40,17,SBS_ECALVTP5_ROCID,5,10,5,2,10,SBS_ECALVTP4_ROCID,4,10
970,40,18,SBS_ECALVTP5_ROCID,5,11,6,2,11,SBS_ECALVTP4_ROCID,4,11
971,40,19,SBS_ECALVTP5_ROCID,5,12,6,2,12,SBS_ECALVTP4_ROCID,4,12
972,40,20,SBS_ECALVTP5_ROCID,5,13,6,2,13,SBS_ECALVTP4_ROCID,4,13
973,40,21,SBS_ECALVTP5_ROCID,5,14,7,2,14,SBS_ECALVTP4_ROCID,4,14
974,40,22,SBS_ECALVTP5_ROCID,5,15,7,2,15,SBS_ECALVTP4_ROCID,4,15
975,40,23,SBS_ECALVTP5_ROCID,6,0,7,2,16,SBS_ECALVTP4_ROCID,4,16
976,40,24,SBS_ECALVTP5_ROCID,6,1,8,2,17,SBS_ECALVTP4_ROCID,4,17
977,40,25,SBS_ECALVTP5_ROCID,6,2,8,2,18,SBS_ECALVTP4_ROCID,4,18
978,40,26,SBS_ECALVTP5_ROCID,6,3,8,2,19,SBS_ECALVTP4_ROCID,4,19
979,40,27,SBS_ECALVTP5_ROCID,6,4,9,2,20,SBS_ECALVTP4_ROCID,4,20
980,40,28,SBS_ECALVTP5_ROCID,6,5,9,2,21,SBS_ECALVTP4_ROCID,4,21
981,41,2,SBS_ECALVTP5_ROCID,6,6,0,-1,-1,None,-1,-1
982,41,3,SBS_ECALVTP5_ROCID,6,7,1,-1,-1,None,-1,-1
983,41,4,SBS_ECALVTP5_ROCID,6,8,1,-1,-1,None,-1,-1
984,41,5,SBS_ECALVTP5_ROCID,6,9,1,-1,-1,None,-1,-1
985,41,6,SBS_ECALVTP5_ROCID,6,10,2,-1,-1,None,-1,-1
986,41,7,SBS_ECALVTP5_ROCID,6,11,2,-1,-1,None,-1,-1
987,41,8,SBS_ECALVTP5_ROCID,6,12,2,-1,-1,None,-1,-1
988,41,9,SBS_ECALVTP5_ROCID,6,13,3,-1,-1,None,-1,-1
989,41,10,SBS_ECALVTP5_ROCID,6,14,3,-1,-1,None,-1,-1
990,41,11,SBS_ECALVTP5_ROCID,6,15,3,-1,-1,None,-1,-1
991,41,12,SBS_ECALVTP5_ROCID,7,0,4,-1,-1,None,-1,-1
992,41,13,SBS_ECALVTP5_ROCID,7,1,4,-1,-1,None,-1,-1
993,41,14,SBS_ECALVTP5_ROCID,7,2,4,-1,-1,None,-1,-1
994,41,15,SBS_ECALVTP5_ROCID,7,3,5,-1,-1,None,-1,-1
995,41,16,SBS_ECALVTP5_ROCID,7,4,5,-1,-1,None,-1,-1
996,41,17,SBS_ECALVTP5_ROCID,7,5,5,-1,-1,None,-1,-1
997,41,18,SBS_ECALVTP5_ROCID,7,6,6,-1,-1,None,-1,-1
998,41,19,SBS_ECALVTP5_ROCID,7,7,6,-1,-1,None,-1,-1
999,41,20,SBS_ECALVTP5_ROCID,7,8,6,-1,-1,None,-1,-1
1000,41,21,SBS_ECALVTP5_ROCID,7,9,7,-1,-1,None,-1,-1
1001,41,22,SBS_ECALVTP5_ROCID,7,10,7,-1,-1,None,-1,-1
1002,41,23,SBS_ECALVTP5_ROCID,7,11,7,-1,-1,None,-1,-1
1003,41,24,SBS_ECALVTP5_ROCID,7,12,8,-1,-1,None,-1,-1
1004,41,25,SBS_ECALVTP5_ROCID,7,13,8,-1,-1,None,-1,-1
1005,41,26,SBS_ECALVTP5_ROCID,7,14,8,-1,-1,None,-1,-1
1006,41,27,SBS_ECALVTP5_ROCID,7,15,9,-1,-1,None,-1,-1
1007,41,28,SBS_ECALVTP5_ROCID,8,0,9,-1,-1,None,-1,-1
1008,42,2,SBS_ECALVTP5_ROCID,8,1,10,-1,-1,None,-1,-1
1009,42,3,SBS_ECALVTP5_ROCID,8,2,11,-1,-1,None,-1,-1
1010,42,4,SBS_ECALVTP5_ROCID,8,3,11,-1,-1,None,-1,-1
1011,42,5,SBS_ECALVTP5_ROCID,8,4,11,-1,-1,None,-1,-1
1012,42,6,SBS_ECALVTP5_ROCID,8,5,12,-1,-1,None,-1,-1
1013,42,7,SBS_ECALVTP5_ROCID,8,6,12,-1,-1,None,-1,-1
1014,42,8,SBS_ECALVTP5_ROCID,8,7,12,-1,-1,None,-1,-1
1015,42,9,SBS_ECALVTP5_ROCID,8,8,13,-1,-1,None,-1,-1
1016,42,10,SBS_ECALVTP5_ROCID,8,9,13,-1,-1,None,-1,-1
1017,42,11,SBS_ECALVTP5_ROCID,8,10,13,-1,-1,None,-1,-1
1018,42,12,SBS_ECALVTP5_ROCID,8,11,14,-1,-1,None,-1,-1
1019,42,13,SBS_ECALVTP5_ROCID,8,12,14,-1,-1,None,-1,-1
1020,42,14,SBS_ECALVTP5_ROCID,8,13,14,-1,-1,None,-1,-1
1021,42,15,SBS_ECALVTP5_ROCID,8,14,15,-1,-1,None,-1,-1
1022,42,16,SBS_ECALVTP5_ROCID,8,15,15,-1,-1,None,-1,-1
1023,42,17,SBS_ECALVTP5_ROCID,9,0,15,-1,-1,None,-1,-1
1024,42,18,SBS_ECALVTP5_ROCID,9,1,16,-1,-1,None,-1,-1
1025,42,19,SBS_ECALVTP5_ROCID,9,2,16,-1,-1,None,-1,-1
1026,42,20,SBS_ECALVTP5_ROCID,9,3,16,-1,-1,None,-1,-1
1027,42,21,SBS_ECALVTP5_ROCID,9,4,17,-1,-1,None,-1,-1
1028,42,22,SBS_ECALVTP5_ROCID,9,5,17,-1,-1,None,-1,-1
1029,42,23,SBS_ECALVTP5_ROCID,9,6,17,-1,-1,None,-1,-1
1030,42,24,SBS_ECALVTP5_ROCID,9,7,18,-1,-1,None,-1,-1
1031,42,25,SBS_ECALVTP5_ROCID,9,8,18,-1,-1,None,-1,-1
1032,42,26,SBS_ECALVTP5_ROCID,9,9,18,-1,-1,None,-1,-1
1033,42,27,SBS_ECALVTP5_ROCID,9,10,19,-1,-1,None,-1,-1
1034,42,28,SBS_ECALVTP5_ROCID,9,11,19,-1,-1,None,-1,-1
1035,43,2,SBS_ECALVTP5_ROCID,9,12,10,-1,-1,None,-1,-1
1036,43,3,SBS_ECALVTP5_ROCID,9,13,11,-1,-1,None,-1,-1
1037,43,4,SBS_ECALVTP5_ROCID,9,14,11,-1,-1,None,-1,-1
1038,43,5,SBS_ECALVTP5_ROCID,9,15,11,-1,-1,None,-1,-1
1039,43,6,SBS_ECALVTP5_ROCID,10,0,12,-1,-1,None,-1,-1
1040,43,7,SBS_ECALVTP5_ROCID,10,1,12,-1,-1,None,-1,-1
1041,43,8,SBS_ECALVTP5_ROCID,10,2,12,-1,-1,None,-1,-1
1042,43,9,SBS_ECALVTP5_ROCID,10,3,13,-1,-1,None,-1,-1
1043,43,10,SBS_ECALVTP5_ROCID,10,4,13,-1,-1,None,-1,-1
1044,43,11,SBS_ECALVTP5_ROCID,10,5,13,-1,-1,None,-1,-1
1045,43,12,SBS_ECALVTP5_ROCID,10,6,14,-1,-1,None,-1,-1
1046,43,13,SBS_ECALVTP5_ROCID,10,7,14,-1,-1,None,-1,-1
1047,43,14,SBS_ECALVTP5_ROCID,10,8,14,-1,-1,None,-1,-1
1048,43,15,SBS_ECALVTP5_ROCID,10,9,15,-1,-1,None,-1,-1
1049,43,16,SBS_ECALVTP5_ROCID,10,10,15,-1,-1,None,-1,-1
1050,43,17,SBS_ECALVTP5_ROCID,10,11,15,-1,-1,None,-1,-1
1051,43,18,SBS_ECALVTP5_ROCID,10,12,16,-1,-1,None,-1,-1
1052,43,19,SBS_ECALVTP5_ROCID,10,13,16,-1,-1,None,-1,-1
1053,43,20,SBS_ECALVTP5_ROCID,10,14,16,-1,-1,None,-1,-1
1054,43,21,SBS_ECALVTP5_ROCID,10,15,17,-1,-1,None,-1,-1
1055,43,22,SBS_ECALVTP5_ROCID,13,0,17,-1,-1,None,-1,-1
1056,43,23,SBS_ECALVTP5_ROCID,13,1,17,-1,-1,None,-1,-1
1057,43,24,SBS_ECALVTP5_ROCID,13,2,18,-1,-1,None,-1,-1
1058,43,25,SBS_ECALVTP5_ROCID,13,3,18,-1,-1,None,-1,-1
1059,43,26,SBS_ECALVTP5_ROCID,13,4,18,-1,-1,None,-1,-1
1060,43,27,SBS_ECALVTP5_ROCID,13,5,19,-1,-1,None,-1,-1
1061,43,28,SBS_ECALVTP5_ROCID,13,6,19,-1,-1,None,-1,-1
1062,44,2,SBS_ECALVTP5_ROCID,13,7,10,-1,-1,None,-1,-1
1063,44,3,SBS_ECALVTP5_ROCID,13,8,11,-1,-1,None,-1,-1
1064,44,4,SBS_ECALVTP5_ROCID,13,9,11,-1,-1,None,-1,-1
1065,44,5,SBS_ECALVTP5_ROCID,13,10,11,-1,-1,None,-1,-1
1066,44,6,SBS_ECALVTP5_ROCID,13,11,12,-1,-1,None,-1,-1
1067,44,7,SBS_ECALVTP5_ROCID,13,12,12,-1,-1,None,-1,-1
1068,44,8,SBS_ECALVTP5_ROCID,13,13,12,-1,-1,None,-1,-1
1069,44,9,SBS_ECALVTP5_ROCID,13,14,13,-1,-1,None,-1,-1
1070,44,10,SBS_ECALVTP5_ROCID,13,15,13,-1,-1,None,-1,-1
1071,44,11,SBS_ECALVTP5_ROCID,14,0,13,-1,-1,None,-1,-1
1072,44,12,SBS_ECALVTP5_ROCID,14,1,14,-1,-1,None,-1,-1
1073,44,13,SBS_ECALVTP5_ROCID,14,2,14,-1,-1,None,-1,-1
1074,44,14,SBS_ECALVTP5_ROCID,14,3,14,-1,-1,None,-1,-1
1075,44,15,SBS_ECALVTP5_ROCID,14,4,15,-1,-1,None,-1,-1
1076,44,16,SBS_ECALVTP5_ROCID,14,5,15,-1,-1,None,-1,-1
1077,44,17,SBS_ECALVTP5_ROCID,14,6,15,-1,-1,None,-1,-1
1078,44,18,SBS_ECALVTP5_ROCID,14,7,16,-1,-1,None,-1,-1
1079,44,19,SBS_ECALVTP5_ROCID,14,8,16,-1,-1,None,-1,-1
1080,44,20,SBS_ECALVTP5_ROCID,14,9,16,-1,-1,None,-1,-1
1081,44,21,SBS_ECALVTP5_ROCID,14,10,17,-1,-1,None,-1,-1
1082,44,22,SBS_ECALVTP5_ROCID,14,11,17,-1,-1,None,-1,-1
1083,44,23,SBS_ECALVTP5_ROCID,14,12,17,-1,-1,None,-1,-1
1084,44,24,SBS_ECALVTP5_ROCID,14,13,18,-1,-1,None,-1,-1
1085,44,25,SBS_ECALVTP5_ROCID,14,14,18,-1,-1,None,-1,-1
1086,44,26,SBS_ECALVTP5_ROCID,14,15,18,-1,-1,None,-1,-1
1087,44,27,SBS_ECALVTP5_ROCID,15,0,19,-1,-1,None,-1,-1
1088,44,28,SBS_ECALVTP5_ROCID,15,1,19,-1,-1,None,-1,-1
1089,45,2,SBS_ECALVTP5_ROCID,15,2,20,-1,-1,None,-1,-1
1090,45,3,SBS_ECALVTP5_ROCID,15,3,21,-1,-1,None,-1,-1
1091,45,4,SBS_ECALVTP5_ROCID,15,4,21,-1,-1,None,-1,-1
1092,45,5,SBS_ECALVTP5_ROCID,15,5,21,-1,-1,None,-1,-1
1093,45,6,SBS_ECALVTP5_ROCID,15,6,22,-1,-1,None,-1,-1
1094,45,7,SBS_ECALVTP5_ROCID,15,7,22,-1,-1,None,-1,-1
1095,45,8,SBS_ECALVTP5_ROCID,15,8,22,-1,-1,None,-1,-1
1096,45,9,SBS_ECALVTP5_ROCID,15,9,23,-1,-1,None,-1,-1
1097,45,10,SBS_ECALVTP5_ROCID,15,10,23,-1,-1,None,-1,-1
1098,45,11,SBS_ECALVTP5_ROCID,15,11,23,-1,-1,None,-1,-1
1099,45,12,SBS_ECALVTP5_ROCID,15,12,24,-1,-1,None,-1,-1
1100,45,13,SBS_ECALVTP5_ROCID,15,13,24,-1,-1,None,-1,-1
1101,45,14,SBS_ECALVTP5_ROCID,15,14,24,-1,-1,None,-1,-1
1102,45,15,SBS_ECALVTP5_ROCID,15,15,25,-1,-1,None,-1,-1
1103,45,16,SBS_ECALVTP5_ROCID,16,0,25,-1,-1,None,-1,-1
1104,45,17,SBS_ECALVTP5_ROCID,16,1,25,-1,-1,None,-1,-1
1105,45,18,SBS_ECALVTP5_ROCID,16,2,26,-1,-1,None,-1,-1
1106,45,19,SBS_ECALVTP5_ROCID,16,3,26,-1,-1,None,-1,-1
1107,45,20,SBS_ECALVTP5_ROCID,16,4,26,-1,-1,None,-1,-1
1108,45,21,SBS_ECALVTP5_ROCID,16,5,27,-1,-1,None,-1,-1
1109,45,22,SBS_ECALVTP5_ROCID,16,6,27,-1,-1,None,-1,-1
1110,45,23,SBS_ECALVTP5_ROCID,16,7,27,-1,-1,None,-1,-1
1111,45,24,SBS_ECALVTP5_ROCID,16,8,28,-1,-1,None,-1,-1
1112,45,25,SBS_ECALVTP5_ROCID,16,9,28,-1,-1,None,-1,-1
1113,45,26,SBS_ECALVTP5_ROCID,16,10,28,-1,-1,None,-1,-1
1114,45,27,SBS_ECALVTP5_ROCID,16,11,29,-1,-1,None,-1,-1
1115,45,28,SBS_ECALVTP5_ROCID,16,12,29,-1,-1,None,-1,-1
1116,46,2,SBS_ECALVTP5_ROCID,16,13,20,3,0,SBS_ECALVTP6_ROCID,1,0
1117,46,3,SBS_ECALVTP5_ROCID,16,14,21,3,1,SBS_ECALVTP6_ROCID,1,1
1118,46,4,SBS_ECALVTP5_ROCID,16,15,21,3,2,SBS_ECALVTP6_ROCID,1,2
1119,46,5,SBS_ECALVTP5_ROCID,17,0,21,3,3,SBS_ECALVTP6_ROCID,1,3
1120,46,6,SBS_ECALVTP5_ROCID,17,1,22,3,4,SBS_ECALVTP6_ROCID,1,4
1121,46,7,SBS_ECALVTP5_ROCID,17,2,22,3,5,SBS_ECALVTP6_ROCID,1,5
1122,46,8,SBS_ECALVTP5_ROCID,17,3,22,3,6,SBS_ECALVTP6_ROCID,1,6
1123,46,9,SBS_ECALVTP5_ROCID,17,4,23,3,7,SBS_ECALVTP6_ROCID,1,7
1124,46,10,SBS_ECALVTP5_ROCID,17,5,23,3,8,SBS_ECALVTP6_ROCID,1,8
1125,46,11,SBS_ECALVTP5_ROCID,17,6,23,3,9,SBS_ECALVTP6_ROCID,1,9
1126,46,12,SBS_ECALVTP5_ROCID,17,7,24,3,10,SBS_ECALVTP6_ROCID,1,10
1127,46,13,SBS_ECALVTP5_ROCID,17,8,24,3,11,SBS_ECALVTP6_ROCID,1,11
1128,46,14,SBS_ECALVTP5_ROCID,17,9,24,3,12,SBS_ECALVTP6_ROCID,1,12
1129,46,15,SBS_ECALVTP5_ROCID,17,10,25,3,13,SBS_ECALVTP6_ROCID,1,13
1130,46,16,SBS_ECALVTP5_ROCID,17,11,25,3,14,SBS_ECALVTP6_ROCID,1,14
1131,46,17,SBS_ECALVTP5_ROCID,17,12,25,3,15,SBS_ECALVTP6_ROCID,1,15
1132,46,18,SBS_ECALVTP5_ROCID,17,13,26,3,16,SBS_ECALVTP6_ROCID,1,16
1133,46,19,SBS_ECALVTP5_ROCID,17,14,26,3,17,SBS_ECALVTP6_ROCID,1,17
1134,46,20,SBS_ECALVTP5_ROCID,17,15,26,3,18,SBS_ECALVTP6_ROCID,1,18
1135,46,21,SBS_ECALVTP5_ROCID,18,0,27,3,19,SBS_ECALVTP6_ROCID,1,19
1136,46,22,SBS_ECALVTP5_ROCID,18,1,27,3,20,SBS_ECALVTP6_ROCID,1,20
1137,46,23,SBS_ECALVTP5_ROCID,18,2,27,3,21,SBS_ECALVTP6_ROCID,1,21
1138,46,24,SBS_ECALVTP5_ROCID,18,3,28,3,22,SBS_ECALVTP6_ROCID,1,22
1139,46,25,SBS_ECALVTP5_ROCID,18,4,28,3,23,SBS_ECALVTP6_ROCID,1,23
1140,46,26,SBS_ECALVTP5_ROCID,18,5,28,3,24,SBS_ECALVTP6_ROCID,1,24
1141,46,27,SBS_ECALVTP5_ROCID,18,6,29,3,25,SBS_ECALVTP6_ROCID,1,25
1142,46,28,SBS_ECALVTP5_ROCID,18,7,29,3,26,SBS_ECALVTP6_ROCID,1,26
1143,47,2,SBS_ECALVTP5_ROCID,18,8,20,3,27,SBS_ECALVTP6_ROCID,1,27
1144,47,3,SBS_ECALVTP5_ROCID,18,9,21,3,28,SBS_ECALVTP6_ROCID,1,28
1145,47,4,SBS_ECALVTP5_ROCID,18,10,21,3,29,SBS_ECALVTP6_ROCID,1,29
1146,47,5,SBS_ECALVTP5_ROCID,18,11,21,3,30,SBS_ECALVTP6_ROCID,1,30
1147,47,6,SBS_ECALVTP5_ROCID,18,12,22,3,31,SBS_ECALVTP6_ROCID,1,31
1148,47,7,SBS_ECALVTP5_ROCID,18,13,22,4,0,SBS_ECALVTP6_ROCID,2,0
1149,47,8,SBS_ECALVTP5_ROCID,18,14,22,4,1,SBS_ECALVTP6_ROCID,2,1
1150,47,9,SBS_ECALVTP5_ROCID,18,15,23,4,2,SBS_ECALVTP6_ROCID,2,2
1151,47,10,SBS_ECALVTP5_ROCID,19,0,23,4,3,SBS_ECALVTP6_ROCID,2,3
1152,47,11,SBS_ECALVTP5_ROCID,19,1,23,4,4,SBS_ECALVTP6_ROCID,2,4
1153,47,12,SBS_ECALVTP5_ROCID,19,2,24,4,5,SBS_ECALVTP6_ROCID,2,5
1154,47,13,SBS_ECALVTP5_ROCID,19,3,24,4,6,SBS_ECALVTP6_ROCID,2,6
1155,47,14,SBS_ECALVTP5_ROCID,19,4,24,4,7,SBS_ECALVTP6_ROCID,2,7
1156,47,15,SBS_ECALVTP5_ROCID,19,5,25,4,8,SBS_ECALVTP6_ROCID,2,8
1157,47,16,SBS_ECALVTP5_ROCID,19,6,25,4,9,SBS_ECALVTP6_ROCID,2,9
1158,47,17,SBS_ECALVTP5_ROCID,19,7,25,4,10,SBS_ECALVTP6_ROCID,2,10
1159,47,18,SBS_ECALVTP5_ROCID,19,8,26,4,11,SBS_ECALVTP6_ROCID,2,11
1160,47,19,SBS_ECALVTP5_ROCID,19,9,26,4,12,SBS_ECALVTP6_ROCID,2,12
1161,47,20,SBS_ECALVTP5_ROCID,19,10,26,4,13,SBS_ECALVTP6_ROCID,2,13
1162,47,21,SBS_ECALVTP5_ROCID,19,11,27,4,14,SBS_ECALVTP6_ROCID,2,14
1163,47,22,SBS_ECALVTP5_ROCID,19,12,27,4,15,SBS_ECALVTP6_ROCID,2,15
1164,47,23,SBS_ECALVTP5_ROCID,19,13,27,4,16,SBS_ECALVTP6_ROCID,2,16
1165,47,24,SBS_ECALVTP5_ROCID,19,14,28,4,17,SBS_ECALVTP6_ROCID,2,17
